05:50:00,16,1492.0,483.0,room-1,day-1
05:50:01,16,1481.0,477.0,room-1,day-1
05:50:02,16,1485.0,479.0,room-1,day-1
05:50:03,16,1484.0,478.0,room-1,day-1
05:50:04,16,1486.0,475.0,room-1,day-1
05:50:05,16,1493.0,482.0,room-1,day-1
05:50:06,16,1550.0,528.0,room-1,day-1
05:50:07,16,1552.0,535.0,room-1,day-1
05:50:08,16,1542.0,534.0,room-1,day-1
05:50:09,16,1540.0,528.0,room-1,day-1
05:50:10,16,1506.0,489.0,room-1,day-1
05:50:11,16,1516.0,505.0,room-1,day-1
05:50:12,16,1514.0,515.0,room-1,day-1
05:50:13,16,1512.0,510.0,room-1,day-1
05:50:14,16,1517.0,497.0,room-1,day-1
05:50:15,16,1530.0,514.0,room-1,day-1
05:50:16,16,1528.0,527.0,room-1,day-1
05:50:17,16,1552.0,540.0,room-1,day-1
05:50:18,16,1547.0,535.0,room-1,day-1
05:50:19,16,1544.0,533.0,room-1,day-1
05:50:20,16,1537.0,526.0,room-1,day-1
05:50:21,16,1539.0,528.0,room-1,day-1
05:50:21,17,379.0,612.0,room-1,day-1
05:50:22,16,1531.0,526.0,room-1,day-1
05:50:22,17,382.0,611.0,room-1,day-1
05:50:23,17,378.0,609.0,room-1,day-1
05:50:23,16,1532.0,521.0,room-1,day-1
05:50:24,16,1532.0,527.0,room-1,day-1
05:50:24,17,381.0,610.0,room-1,day-1
05:50:25,16,1543.0,530.0,room-1,day-1
05:50:26,16,1544.0,538.0,room-1,day-1
05:50:27,16,1546.0,537.0,room-1,day-1
05:50:28,16,1552.0,539.0,room-1,day-1
05:50:29,16,1549.0,537.0,room-1,day-1
05:50:30,16,1527.0,522.0,room-1,day-1
05:50:31,16,1528.0,520.0,room-1,day-1
05:50:32,16,1528.0,522.0,room-1,day-1
05:50:33,16,1532.0,524.0,room-1,day-1
05:50:34,16,1528.0,522.0,room-1,day-1
05:50:35,16,1530.0,520.0,room-1,day-1
05:50:36,16,1525.0,520.0,room-1,day-1
05:50:37,16,1526.0,521.0,room-1,day-1
